PedidoId;Codigo;CodigoDespacho;CodigoDeEnvio;ServicioDeEnvioTipo;Estado;Importe;Fecha;FechaEstimadaEntrega;OrdenPreparacion;PreparacionID;TipoPreparacion;PreparacionEstado;DespachoId;DespachoDescripcion;ClienteID;ClienteCodigo;ClienteDescripcion;Domicilio;Localidad;Provincia;tags
44849423;0001  211311-1;02010005;;Propio;Completo;942076;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2094738;"TC11    ";"TRIPOLI CARLOS L.                                 ";ALVAREZ PRADO E/MENDEZ Y STORN;MORENO;BUENOS AIRES;
44849437;0001  211312-1;02010005;;Propio;Completo;992140;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2094713;"T1      ";"TRIPOLI ARNALDO                                   ";ALVAREZ PRADO Y MORENO;MORENO;BUENOS AIRES;
44866693;0001  211359-1;03010002;;Propio;Completo;1172685;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094481;"SH18    ";"SALTI HECTOR E.-BONN LIVE                         ";MARIANO CASTEX 1166;CANNING;BUENOS AIRES;
44850978;0001  211318-1;02010012;;Propio;Completo;79358;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2231955;"AX01    ";"SANITARIOS AXANTRA S.R.L.                         ";AV SAN MARTIN 3261;CASEROS;BUENOS AIRES;
44850977;0001  211317-1;05020012;;Propio;Completo;332941;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2320217;"CS53    ";"CASTILLO SERGIO R- EM SER SANITARIOS              ";CAPDEVILA 2721;CABA;CAPITAL;
44849450;0001  211299-1;05010001;;Propio;Completo;960532;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091853;"CO38    ";"CONSTRUQUIN S.R.L.                                ";CHACABUCO 357;MERCEDES;CORRIENTES;
44849451;0001  211301-1;05010001;;Propio;Completo;367656;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091110;"AM16    ";"ABDALA MARCELO J-SANITARIOS ABDALA                ";PRIMERA JUNTA;JUNIN;BUENOS AIRES;
44850237;0001  211302-1;05010001;;Propio;Completo;1991890;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093997;"PR26    ";"PISTEK RICARDO L.-PISTEK MARMOLES                 ";SAN MARTIN 611;P.ROQUE SAENZ PEÑA;CHACO;
44850976;0001  211316-1;04010006;;Propio;Completo;676689;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093634;"MT04    ";"MIRAGE TRADE S.R.L.                               ";AV. CALCHAQUI 2979;QUILMES OESTE;BUENOS AIRES;
44850974;0001  211313-1;05010001;;Propio;Completo;1633077;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091354;"BN01    ";"BARBOSA NESTOR AGUSTIN                            ";AV. LURO 1577;SANTA ROSA;LA PAMPA;
44850970;0001  211310-1;05010001;;Propio;Completo;1008044;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093580;"MO26    ";"MOVIDEL SRL -SANICERAMICA                         ";AV SAN MARIN 1555;RESISTENCIA;CHACO;
44850242;0001  211309-1;05010001;;Propio;Completo;240842;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2092670;"GF01    ";"GUIDOLI FLORIO S.R.L.                             ";RUTA N.16 KM 10,1;RESISTENCIA;CHACO;
44850241;0001  211307-1;05010001;;Propio;Completo;372742;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094862;"TS10    ";"TOTAL 25 SANITARIOS S.A.                          ";CALLE 27 1700;25 DE MAYO;BUENOS AIRES;
44850238;0001  211303-1;05010001;;Propio;Completo;244203;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092281;"EF07    ";"EL FUTURO DEL OESTE S.A.                          ";AV. CALIXTO CALDERO 250;CHIVILCOY;BUENOS AIRES;
44866696;0001  211362-1;05010001;;Propio;Completo;511029;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091999;"DA03    ";"DARSIE Y CIA. SACI                                ";VELEZ SARSFIELD 3893;CORDOBA;CORDOBA;
44866698;0001  211365-1;;;Propio;Completo;20836;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2108799;"017     ";"TRILLO MARINA ESTHER                              ";LACROZE 4874 7 A;VILLA BALLESTER;BUENOS AIRES;
44850239;0001  211305-1;05010001;;Propio;Completo;604359;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093997;"PR26    ";"PISTEK RICARDO L.-PISTEK MARMOLES                 ";SAN MARTIN 611;P.ROQUE SAENZ PEÑA;CHACO;
44866701;0001  211370-1;05010001;;Propio;Completo;1195591;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093126;"LA21    ";"LOPEZ ANTONIO OMAR                                ";SAN MARTIN 577;CHARATA;CHACO;
44867867;0001  211260-1;02010005;;Propio;Completo;4818748;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093558;"MN04    ";"MATERIALES C. NUCIARI SRL                         ";ACC OESTE KM 44 PTE GORRITI;GRAL. RODRIGUEZ;BUENOS AIRES;
44867901;0001  211363-1;05010001;;Propio;Completo;685876;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092947;"IC15    ";"INTERIORES CASILDA S.A.                           ";BUENOS AIRES 3399;CASILDA;SANTA FE;
44867930;0001  211366-1;05010001;;Propio;Completo;869506;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094574;"SO06    ";"SOLDASUR S.A.                                     ";SAN MARTIN 366;RIO GRANDE;TIERRA DEL FUEGO;
44868020;0001  211367-1;05020009;;Propio;Completo;649087;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092478;"FH07    ";"FICO HORACIO JAVIER                               ";AV. EVA PERON 5368;CABA;CAPITAL;
44850240;0001  211306-1;05010001;;Propio;Completo;764977;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091391;"BR10    ";"BARBIERI RAUL R. -BARBIERI ABERTURAS              ";AV. 3 DE FEBRERO 195;CHIVILCOY;BUENOS AIRES;
44868021;0001  211368-1;05010001;;Propio;Completo;7622111;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094574;"SO06    ";"SOLDASUR S.A.                                     ";SAN MARTIN 366;RIO GRANDE;TIERRA DEL FUEGO;
44868022;0001  211369-1;05010001;;Propio;Completo;8716751;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094574;"SO06    ";"SOLDASUR S.A.                                     ";SAN MARTIN 366;RIO GRANDE;TIERRA DEL FUEGO;
44868023;0001  211371-1;05010001;;Propio;Completo;911568;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094574;"SO06    ";"SOLDASUR S.A.                                     ";SAN MARTIN 366;RIO GRANDE;TIERRA DEL FUEGO;
44868228;0001  211372-1;05020010;;Propio;Completo;856982;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091270;"BE13    ";"BETOMAT S.R.L.                                    ";AV. JUAN B. ALBERDI 3661;CABA;CAPITAL;
44868229;0001  211374-1;05010001;;Propio;Completo;8581100;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091554;"CC51    ";"CASA CALIENDO DE CALIENDO G Y CALIENDO C S.H.     ";COLECTORA RUTA 11 344.5;MAR DE AJO;BUENOS AIRES;
44868239;0001  211376-1;05010001;;Propio;Completo;1464041;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093161;"LD02    ";"LORENZ DANTE I.- NOR SUR                          ";O. MAGNASCO 538;MACIA;ENTRE RIOS;
44868240;0001  211378-1;02010010;;Propio;Completo;1334645;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2094666;"SS45    ";"SANITARIOS SAN MARTIN S.A.                        ";HUMBOLTD 7;RAMOS MEJIA;BUENOS AIRES;
44868242;0008    2654-1;;;Propio;Completo;175611;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093779;"PA01    ";"VARIOS                                            ";rivadavia 3428;BUENOS AIRES;BUENOS AIRES;
44868243;4444    1802-1;;;Propio;Completo;269225;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
44868298;0001  211382-1;05020015;;Propio;Completo;168635;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093626;"MS20    ";"MATERIALES SAN CAMILO S.R.L. -MATER-SAN           ";GRAL. J.G. ARTIGAS 3937;CABA;CAPITAL;
44868299;0001  211383-1;05010001;;Propio;Completo;5281994;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093044;"JM05    ";"JUAN H MARCHAL Y CIA S.R.L.                       ";AV. 59 1317;NECOCHEA;BUENOS AIRES;
44853897;0001  211346-1;05010001;;Propio;Completo;1887713;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093671;"NE04    ";"NEOMAT S.A.                                       ";HIPOLITO YRIGOYEN 4581;C. RIVADAVIA;CHUBUT;
44853896;0001  211345-1;01010008;;Propio;Completo;2191676;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092064;"DD15    ";"DOMANI DECO S.R.L.                                ";AV. HIPOLITO YRIGOYEN 2566;EL TALAR DE PACHECO;BUENOS AIRES;
44853898;0001  211349-1;;;Propio;Completo;115858;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093847;"PE15    ";"PITA EPPER NICOLAS                                ";LADISLAO MARTINEZ 276 1 C;MARTINEZ;BUENOS AIRES;
44853899;0008    2651-1;;;Propio;Completo;552211;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2093847;"PE15    ";"PITA EPPER NICOLAS                                ";LADISLAO MARTINEZ 276 1 C;MARTINEZ;BUENOS AIRES;
44854224;0001  211347-1;05010001;;Propio;Completo;2176598;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092314;"EM09    ";"EL MARTILLO S.R.L.                                ";KUANIP 930;USHUAIA;TIERRA DEL FUEGO;
44854225;0001  211348-1;05010001;;Propio;Completo;81822;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094131;"RF06    ";"ROMANO FABIAN ANDRES -COMAR DESIGN                ";BROWN 1565;BAHIA BLANCA;BUENOS AIRES;
44864647;0001  211351-1;05010001;;Propio;Completo;5561340;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093685;"NI04    ";"NITUB SAIC                                        ";RONDEAU 134;ROSARIO;SANTA FE;
44864698;0008    2653-1;05010001;;Propio;Completo;926637;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2092097;"DF07    ";"DISTR. DE SANITARIOS FRANCO FIA S.R.L.            ";AV. GRAL PAZ 11863;LOMAS DEL MIRADOR;BUENOS AIRES;
44865489;0001  211353-1;04010004;;Propio;Completo;99656;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092948;"IC16    ";"EL IMPERIO DEL CERAMICO S.R.L                     ";CALLE 32 E/19 Y 20 1224;LA PLATA;BUENOS AIRES;
44865494;0001  211354-1;04010004;;Propio;Completo;931560;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092285;"EG02    ";"EMPRESA GUANZETTI S.A.                            ";DIAGONAL 74 ESQ. 65;LA PLATA;BUENOS AIRES;
44865508;0001  211355-1;05010001;;Propio;Completo;3880779;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2170167;"MR21    ";"MARCONI RICCI G -CASA PIPO                        ";9 DE JULIO 170;BENITO JUAREZ;BUENOS AIRES;
44865510;0001  211356-1;01010006;;Propio;Completo;109177;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094251;"RS17    ";"ROCAS DEL SUR S.A. -CORTES                        ";CALLE 79 (EX. ERASMO) 1155;SAN MARTN  (hasta 14 HS);BUENOS AIRES;
44865512;0001  211357-1;03010009;;Propio;Completo;623580;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094682;"ST17    ";"STM LOMAS DE CONCRETO SA - STM HOME               ";INTENDENTE TAVANO 1446;BANFIELD;BUENOS AIRES;
44865514;0001  211360-1;02010008;;Propio;Completo;231659;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2092491;"FI07    ";"FILHOS S.R.L.                                     ";AV. GRAL PAZ 11863;LOMAS DEL MIRADOR;BUENOS AIRES;
44866689;0001  211358-1;05010001;;Propio;Completo;2311462;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093362;"MC09    ";"STIVANELLO ELADIO D. MUMARE RAUL C. SH            ";BARTOLOME MITRE 1755;CHAJARI;ENTRE RIOS;
44833798;4444    1793-1;;;Propio;Completo;244456;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
44834949;0001  211257-1;02010007;;Propio;Completo;232360;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093558;"MN04    ";"MATERIALES C. NUCIARI SRL                         ";AV. FERNANDEZ BESCHTEDT E/LA PAZ Y CARBALLO;LUJAN;BUENOS AIRES;
44834952;0001  211258-1;02010005;;Propio;Completo;1585468;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093558;"MN04    ";"MATERIALES C. NUCIARI SRL                         ";MITRE 918;PASO DEL REY;BUENOS AIRES;
44853893;0001  211344-1;05010001;;Propio;Completo;763848;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093671;"NE04    ";"NEOMAT S.A.                                       ";HIPOLITO YRIGOYEN 4581;C. RIVADAVIA;CHUBUT;
44853892;0001  211343-1;05010001;;Propio;Completo;1032538;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091996;"CZ01    ";"CASA ZEILA DE J.M.BERNALES                        ";GBDOR. PAZ 783;USHUAIA;TIERRA DEL FUEGO;
44853891;0001  211342-1;05010001;;Propio;Completo;367328;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2095023;"WA02    ";"WALTER CARLOS A. -EL FUERTE MATERIALES            ";MAESTRO GONZALEZ 629;CARMEN DE PATAGONES;BUENOS AIRES;
44852563;0001  211341-1;02010005;;Propio;Completo;12209926;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094545;"SM20    ";"SANITARIOS MORENO S.R.L.                          ";AV. VICTORICA 1024;MORENO;BUENOS AIRES;
44834953;0001  211259-1;05010001;;Propio;Completo;304068;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2092674;"GF09    ";"GILLI FAUDIN LUIS V. -GILCOMAT                    ";9 DE JULIO 3537;SANTA FE;SANTA FE;
44852538;0001  211340-1;01010006;;Propio;Completo;31154;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092156;"DM20    ";"DECO MIRACEMA SAS                                 ";CUBA 1450;SAN MARTIN;BUENOS AIRES;
44852537;0001  211339-1;02010007;;Propio;Completo;3842844;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091914;"CR26    ";CARLOS CARTIER M Y ROSANA GERARDI SH-SANITARIOS RC;AV. ITALIA 1128;GENERAL RODRIGUEZ;BUENOS AIRES;
44852536;0001  211338-1;05020012;;Propio;Completo;338057;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2320217;"CS53    ";"CASTILLO SERGIO R- EM SER SANITARIOS              ";CAPDEVILA 2721;CABA;CAPITAL;
44852535;0001  211337-1;04010006;;Propio;Completo;4575879;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091610;"CE23    ";"CEFALU S.A.                                       ";AV. CARLOS PELLEGRINI ESQ. AV LA PLATA 1901;QUILMES;BUENOS AIRES;
44852533;0001  211336-1;05010001;;Propio;Completo;365065;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094976;"VL05    ";"VENTURA LEANDRO ARIEL                             ";AV LA PLATA 213;CABA;CAPITAL;
44852532;0001  211314-1;05010001;;Propio;Completo;1160609;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091562;"CC59    ";"CLACE CDC S. A.-CLACE REVESTIMIENTOS              ";BELGRANO 2545;OLAVARRIA;BUENOS AIRES;
44852531;0001  211294-1;05010001;;Propio;Completo;100376;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091494;"CA71    ";"CHARANI ALEXIS J -CHARANI DISTRIBUCION            ";BV. SEGUI 2501;ROSARIO;SANTA FE;
44834955;0001  211261-1;02010005;;Propio;Completo;771779;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093558;"MN04    ";"MATERIALES C. NUCIARI SRL                         ";ACC OESTE KM 44 PTE GORRITI;GRAL. RODRIGUEZ;BUENOS AIRES;
44834963;0001  211262-1;05020011;;Propio;Completo;4666469;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094700;"SV11    ";"SANITARIOS VERA S.R.L.                            ";AV. CORRIENTES 4978;CAPITAL FEDERAL;CAPITAL;
44835066;0001  211263-1;05010001;;Propio;Completo;5095211;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2095038;"WL01    ";"WELSH L Y HAUF E. -SANITARIOS DE LA COSTA         ";AV. LIBERTADOR 1395;MAR DE AJO;BUENOS AIRES;
44851906;0001  211335-1;02010003;;Propio;Completo;322829;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092031;"DB14    ";"DIMA BAÑOS & COCINAS S.R.L.                       ";AV. RIVADAVIA 14666;RAMOS MEJIA;BUENOS AIRES;
44851898;0001  211334-1;05020010;;Propio;Completo;931234;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091228;"BA45    ";"BRUNETTI ADRIANA NOEMI                            ";JUAN B. ALBERDI 3783;CABA;CAPITAL;
44851893;0001  211333-1;05020010;;Propio;Completo;591111;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091228;"BA45    ";"BRUNETTI ADRIANA NOEMI                            ";JUAN B. ALBERDI 3783;CABA;CAPITAL;
44835067;0001  211264-1;05010001;;Propio;Completo;1184530;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091372;"BO15    ";"BOTTIGLIERI S.R.L.                                ";PELAGIO B LUNA 925;LA RIOJA;LA RIOJA;
44835069;4444    1795-1;;;Propio;Completo;322706;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2109166;"CLIEVEN ";"CLIENTE EVENTUAL                                  ";RIVADAVIA 3428;CARAPACHAY;BUENOS AIRES;
44836269;RM 0016   25334;;;Propio;Eliminado;1395;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2090876;DEP_20;LOGISTICA INTERNA (DEP 20);.;.;.;
44837690;0001  211265-1;05010001;;Propio;Completo;899857;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";AV. MITRE 2645;9 DE JULIO;BUENOS AIRES;
44851888;0001  211332-1;05020009;;Propio;Completo;768274;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093517;"ML13    ";"MARASLIOGLU LEANDRO A.-MARASH BAÑOS Y COCINAS     ";AV. MARIANO ACOSTA 395;CABA;CAPITAL;
44837692;0001  211266-1;01010008;;Propio;Completo;12342554;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091884;"CP29    ";"CASA PICK S.A.                                    ";MARCOS SASTRE 1751;PACHECO;BUENOS AIRES;
44837694;0001  211267-1;01010008;;Propio;Completo;1248182;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091214;"BA30    ";"BARUGEL AZULAY Y CIA SAIC                         ";MARCOS SASTRE 1751;PACHECO;BUENOS AIRES;
44837695;0001  211268-1;05010001;;Propio;Completo;2512034;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2090999;"AC02    ";"ACCESANIGA S.A.                                   ";PARAGUAY 1332;ROSARIO;SANTA FE;
44837697;0001  211269-1;05010001;;Propio;Completo;3431211;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2090999;"AC02    ";"ACCESANIGA S.A.                                   ";PARAGUAY 1332;ROSARIO;SANTA FE;
44851883;0001  211331-1;01010005;;Propio;Completo;248748;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2094270;"SA04    ";"SANITARIOS ADELINA S.R.L.                         ";AV. DE MAYO 480;VILLA ADELINA;BUENOS AIRES;
44851882;0001  211330-1;05010001;;Propio;Completo;415140;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092632;"GB11    ";"GRUPO BARDOR S.A. - BAHIA DESIGN                  ";O' HIGGINS 257;BAHIA BLANCA;BUENOS AIRES;
44851408;0001  211329-1;0607;;Propio;Completo;1549556;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093694;"NM04    ";"NEO MATERIALES S.A.                               ";M. BUFANO (CMNO DE CINTURA) 2068;SAN JUSTO;BUENOS AIRES;
44837698;0001  211270-1;05010001;;Propio;Completo;610330;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091682;"CI03    ";"CARLOS ISLA Y CIA. S.A.                           ";TUCUMAN 224;GRAL ROCA;RIO NEGRO;
44837700;0001  211271-1;05010001;;Propio;Completo;1181608;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2094249;"RS15    ";"ROSSI SANTIAGO                                    ";25 DE MAYO 1226;GENERAL ROCA;RIO NEGRO;
44837702;0001  211272-1;05010001;;Propio;Completo;1276638;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091683;"CI04    ";"LA CASA DEL INSTALADOR S.A.                       ";INDEPENDENCIA 1100;NEUQUEN;NEUQUEN;
44837705;0001  211273-1;05010001;;Propio;Completo;3395573;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2094703;"SV14    ";"SALTO VANINA SOLEDAD - RIGOMAT GRUPO RIGO         ";LAVALLE 294;SANTA FE;SANTA FE;
44837706;0001  211275-1;05010001;;Propio;Completo;3270806;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";AV. SANTIAGO MARZO SUR 1816;SANTA ROSA;LA PAMPA;
44837708;0001  211276-1;05020009;;Propio;Completo;19293;6/7/2026 00:00:00 +00:00;27/7/2026 00:00:00 +00:00;0;;;;;;2091589;"CE01    ";"CENCOSUD S.A.                                     ";AV. JUAN B. ALBERDI 3928;CABA;CAPITAL;
44837710;0001  211277-1;05010001;;Propio;Completo;24847;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2090999;"AC02    ";"ACCESANIGA S.A.                                   ";PARAGUAY 1332;ROSARIO;SANTA FE;
44837716;0001  211278-1;01010008;;Propio;Completo;3680769;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091911;"CR23    ";"CRETA PORCELLANATOS S.A. -CRETA DISEGNO           ";BEETHOVEN 819;GRAL PACHECO;BUENOS AIRES;
44837717;0001  211279-1;02010009;;Propio;Completo;781538;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2178364;"SC44    ";"SANITARIOS CROVARA JP SRL                         ";AV CROVARA 3176;LA TABLADA;BUENOS AIRES;
44837718;0001  211281-1;04010005;;Propio;Completo;292685;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2091591;"CE03    ";"CERAMISUR S.A.                                    ";AV. SAN MARTIN 2544;FCIO. VARELA;BUENOS AIRES;
44838087;0001  211282-1;0606;;Propio;Completo;3331015;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091510;"CB12    ";BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;VIRREY DEL PINO;BUENOS AIRES;
44838092;0001  211283-1;05010001;;Propio;Completo;2123345;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2092262;"ED04    ";"EDIFICOR S.R.L.                                   ";AV. LOS MOLDAVOS 3131;LOS BOULEVARES;CORDOBA;
44838096;0001  211284-1;05010001;;Propio;Completo;792909;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2092262;"ED04    ";"EDIFICOR S.R.L.                                   ";AV. LOS MOLDAVOS 3131;LOS BOULEVARES;CORDOBA;
44838110;0008    2648-1;0606;;Propio;Completo;24442541;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091510;"CB12    ";BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;VIRREY DEL PINO;BUENOS AIRES;
44847112;0001  211274-1;05010001;;Propio;Completo;7750286;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2092453;"FE27    ";"FERREFAZ S.R.L.                                   ";HONDURAS 69;MENDOZA;MENDOZA;
44847131;0001  211285-1;05010001;;Propio;Completo;14921963;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2091837;"CO22    ";"COPMACO LTDA.                                     ";AV. LOS SAUCES 1705;SAN RAFAEL;MENDOZA;
44847132;TR 0000   78357;;;Propio;Eliminado;311;6/7/2026 00:00:00 +00:00;6/7/2026 00:00:00 +00:00;0;;;;;;2090876;DEP_20;LOGISTICA INTERNA (DEP 20);.;.;.;
45491472;0001  211377-1;05010001;;Propio;Eliminado;5179213;6/7/2026 00:00:00 +00:00;7/7/2026 00:00:00 +00:00;0;;;;;;2093282;"LT02    ";"LARGAYOLI TINEO E. -HIPER REVESTIMIENTOS          ";WENCESLAO NUÑEZ 1055;RIVADAVIA;MENDOZA;
